epoch	time	train_nll	train_acc	valid_nll	valid_acc	test_nll	test_acc
76	5341	2.2675	0.15478	0.0000	0.00000	2.3161	0.10000
77	5419	2.2667	0.15566	0.0000	0.00000	2.3162	0.10000
78	5498	2.2668	0.15506	0.0000	0.00000	2.3162	0.10000
79	5584	2.2672	0.15376	0.0000	0.00000	2.3163	0.10000
80	5665	2.2652	0.15852	0.0000	0.00000	2.3162	0.09990
81	5746	2.2663	0.15544	0.0000	0.00000	2.3164	0.10000
82	5827	2.2661	0.15624	0.0000	0.00000	2.3164	0.10000
83	5909	2.2657	0.15734	0.0000	0.00000	2.3168	0.10000
84	5989	2.2644	0.15888	0.0000	0.00000	2.3165	0.10000
85	6061	2.2638	0.16050	0.0000	0.00000	2.3169	0.09990
86	6127	2.2639	0.16000	0.0000	0.00000	2.3169	0.09990
87	6206	2.2643	0.16000	0.0000	0.00000	2.3170	0.10000
88	6288	2.2641	0.15844	0.0000	0.00000	2.3172	0.09990
89	6367	2.2646	0.15838	0.0000	0.00000	2.3172	0.10000
90	6451	2.2641	0.15854	0.0000	0.00000	2.3176	0.09990
91	6525	2.2631	0.16058	0.0000	0.00000	2.3170	0.09990
92	6607	2.2631	0.15848	0.0000	0.00000	2.3178	0.09990
93	6690	2.2618	0.16370	0.0000	0.00000	2.3175	0.09970
94	6772	2.2630	0.15926	0.0000	0.00000	2.3173	0.09980
95	6855	2.2621	0.16156	0.0000	0.00000	2.3175	0.09970
96	6942	2.2618	0.16056	0.0000	0.00000	2.3178	0.09980
97	7028	2.2620	0.16064	0.0000	0.00000	2.3180	0.09960
98	7111	2.2636	0.15828	0.0000	0.00000	2.3178	0.09950
99	7193	2.2618	0.15986	0.0000	0.00000	2.3179	0.09960
100	7273	2.2610	0.16268	0.0000	0.00000	2.3179	0.09960
101	7358	2.2610	0.16372	0.0000	0.00000	2.3183	0.09850
102	7439	2.2608	0.16184	0.0000	0.00000	2.3182	0.08960
103	7524	2.2609	0.16160	0.0000	0.00000	2.3185	0.09630
104	7607	2.2615	0.16126	0.0000	0.00000	2.3186	0.10030
105	7690	2.2608	0.16168	0.0000	0.00000	2.3184	0.09990
106	7773	2.2597	0.16370	0.0000	0.00000	2.3187	0.09980
107	7857	2.2607	0.16272	0.0000	0.00000	2.3188	0.10000
108	7936	2.2602	0.16220	0.0000	0.00000	2.3191	0.10000
109	8006	2.2595	0.16452	0.0000	0.00000	2.3188	0.10000
110	8079	2.2596	0.16344	0.0000	0.00000	2.3188	0.10000
111	8164	2.2590	0.16402	0.0000	0.00000	2.3191	0.10000
112	8251	2.2595	0.16390	0.0000	0.00000	2.3190	0.10000
113	8330	2.2597	0.16280	0.0000	0.00000	2.3191	0.10000
114	8415	2.2598	0.16192	0.0000	0.00000	2.3191	0.10000
115	8496	2.2585	0.16230	0.0000	0.00000	2.3187	0.10000
116	8576	2.2587	0.16372	0.0000	0.00000	2.3194	0.10000
117	8656	2.2587	0.16446	0.0000	0.00000	2.3196	0.10000
118	8738	2.2582	0.16520	0.0000	0.00000	2.3194	0.10000
119	8816	2.2579	0.16560	0.0000	0.00000	2.3198	0.10000
120	8895	2.2584	0.16590	0.0000	0.00000	2.3195	0.10000
121	8966	2.2577	0.16470	0.0000	0.00000	2.3199	0.10000
122	9032	2.2573	0.16676	0.0000	0.00000	2.3199	0.10000
123	9102	2.2570	0.16740	0.0000	0.00000	2.3200	0.10000
124	9181	2.2581	0.16268	0.0000	0.00000	2.3199	0.10000
125	9258	2.2568	0.16628	0.0000	0.00000	2.3201	0.10000
126	9332	2.2559	0.16866	0.0000	0.00000	2.3202	0.10000
127	9407	2.2582	0.16610	0.0000	0.00000	2.3201	0.10000
128	9483	2.2570	0.16488	0.0000	0.00000	2.3205	0.10000
129	9560	2.2568	0.16570	0.0000	0.00000	2.3202	0.10000
130	9634	2.2563	0.16796	0.0000	0.00000	2.3203	0.10000
131	9711	2.2560	0.16954	0.0000	0.00000	2.3203	0.10000
132	9785	2.2556	0.16898	0.0000	0.00000	2.3200	0.10000
133	9861	2.2557	0.16778	0.0000	0.00000	2.3202	0.10000
134	9938	2.2563	0.16682	0.0000	0.00000	2.3207	0.10000
135	10020	2.2549	0.16878	0.0000	0.00000	2.3207	0.10000
136	10098	2.2550	0.16694	0.0000	0.00000	2.3208	0.10000
137	10173	2.2546	0.16848	0.0000	0.00000	2.3206	0.10000
138	10245	2.2554	0.16816	0.0000	0.00000	2.3210	0.10000
139	10323	2.2546	0.16920	0.0000	0.00000	2.3207	0.10000
140	10397	2.2546	0.16976	0.0000	0.00000	2.3206	0.10000
141	10474	2.2550	0.16870	0.0000	0.00000	2.3211	0.10000
142	10545	2.2547	0.16856	0.0000	0.00000	2.3206	0.10000
143	10615	2.2541	0.16968	0.0000	0.00000	2.3211	0.10000
144	10687	2.2537	0.17062	0.0000	0.00000	2.3210	0.10000
145	10766	2.2546	0.16920	0.0000	0.00000	2.3212	0.10000
146	10848	2.2536	0.16968	0.0000	0.00000	2.3215	0.10000
147	10926	2.2538	0.16920	0.0000	0.00000	2.3210	0.10000
148	11006	2.2539	0.16972	0.0000	0.00000	2.3215	0.10000
149	11085	2.2540	0.17044	0.0000	0.00000	2.3216	0.10000
150	11166	2.2526	0.17200	0.0000	0.00000	2.3212	0.10000
151	11243	2.2536	0.16880	0.0000	0.00000	2.3215	0.10000
152	11319	2.2529	0.16992	0.0000	0.00000	2.3217	0.10000
153	11399	2.2528	0.17138	0.0000	0.00000	2.3216	0.10000
154	11475	2.2527	0.17192	0.0000	0.00000	2.3216	0.10000
155	11543	2.2524	0.17256	0.0000	0.00000	2.3215	0.10000
156	11609	2.2527	0.16950	0.0000	0.00000	2.3217	0.10000
157	11683	2.2526	0.17220	0.0000	0.00000	2.3218	0.10000
158	11761	2.2520	0.17246	0.0000	0.00000	2.3218	0.10000
159	11834	2.2524	0.17240	0.0000	0.00000	2.3216	0.10000
160	11910	2.2519	0.17300	0.0000	0.00000	2.3217	0.10000
161	11984	2.2511	0.17232	0.0000	0.00000	2.3216	0.10000
162	12063	2.2526	0.17070	0.0000	0.00000	2.3221	0.10000
163	12140	2.2520	0.17190	0.0000	0.00000	2.3219	0.10000
164	12216	2.2511	0.17236	0.0000	0.00000	2.3220	0.10000
165	12289	2.2518	0.16946	0.0000	0.00000	2.3220	0.10000
166	12367	2.2506	0.17362	0.0000	0.00000	2.3221	0.10000
167	12441	2.2509	0.17102	0.0000	0.00000	2.3218	0.10000
168	12519	2.2513	0.17172	0.0000	0.00000	2.3219	0.10000
169	12597	2.2510	0.17174	0.0000	0.00000	2.3221	0.10000
170	12675	2.2515	0.17164	0.0000	0.00000	2.3220	0.10000
171	12752	2.2507	0.17446	0.0000	0.00000	2.3218	0.10000
172	12826	2.2494	0.17738	0.0000	0.00000	2.3220	0.10000
173	12899	2.2504	0.17320	0.0000	0.00000	2.3222	0.10000
174	12976	2.2505	0.17394	0.0000	0.00000	2.3222	0.10000
175	13054	2.2492	0.17432	0.0000	0.00000	2.3223	0.10000
176	13130	2.2500	0.17448	0.0000	0.00000	2.3224	0.10000
177	13204	2.2503	0.17368	0.0000	0.00000	2.3226	0.10000
178	13277	2.2493	0.17664	0.0000	0.00000	2.3224	0.10000
179	13350	2.2489	0.17508	0.0000	0.00000	2.3225	0.10000
180	13418	2.2489	0.17664	0.0000	0.00000	2.3223	0.10000
181	13488	2.2499	0.17580	0.0000	0.00000	2.3224	0.10000
182	13574	2.2491	0.17428	0.0000	0.00000	2.3227	0.10000
183	13657	2.2495	0.17490	0.0000	0.00000	2.3225	0.10000
184	13736	2.2481	0.17766	0.0000	0.00000	2.3224	0.10000
185	13820	2.2477	0.17898	0.0000	0.00000	2.3222	0.10000
186	13897	2.2490	0.17492	0.0000	0.00000	2.3223	0.10000
187	13975	2.2484	0.17798	0.0000	0.00000	2.3224	0.10000
188	14050	2.2475	0.17944	0.0000	0.00000	2.3227	0.10000
189	14123	2.2477	0.17728	0.0000	0.00000	2.3229	0.10000
190	14193	2.2478	0.17720	0.0000	0.00000	2.3225	0.10000
191	14261	2.2480	0.17744	0.0000	0.00000	2.3227	0.10000
192	14346	2.2480	0.17540	0.0000	0.00000	2.3226	0.10000
193	14432	2.2477	0.17814	0.0000	0.00000	2.3229	0.10000
194	14508	2.2469	0.17986	0.0000	0.00000	2.3226	0.10000
195	14590	2.2471	0.17854	0.0000	0.00000	2.3225	0.10000
196	14672	2.2467	0.17866	0.0000	0.00000	2.3226	0.10000
197	14751	2.2467	0.17858	0.0000	0.00000	2.3224	0.10000
198	14830	2.2468	0.17826	0.0000	0.00000	2.3229	0.10000
199	14906	2.2465	0.17730	0.0000	0.00000	2.3224	0.10000
200	14986	2.2463	0.17984	0.0000	0.00000	2.3228	0.10000
201	15064	2.2471	0.17746	0.0000	0.00000	2.3229	0.10000
202	15145	2.2458	0.18014	0.0000	0.00000	2.3228	0.10000
203	15226	2.2455	0.18114	0.0000	0.00000	2.3225	0.10000
204	15309	2.2456	0.18200	0.0000	0.00000	2.3226	0.10000
205	15387	2.2458	0.18108	0.0000	0.00000	2.3227	0.10000
206	15456	2.2460	0.18038	0.0000	0.00000	2.3228	0.10000
207	15505	2.2457	0.18002	0.0000	0.00000	2.3228	0.10000
208	15547	2.2455	0.18042	0.0000	0.00000	2.3228	0.10000
209	15589	2.2457	0.18128	0.0000	0.00000	2.3229	0.10000
210	15631	2.2448	0.18228	0.0000	0.00000	2.3226	0.10000
211	15672	2.2448	0.18084	0.0000	0.00000	2.3225	0.10000
212	15714	2.2444	0.18258	0.0000	0.00000	2.3228	0.10000
213	15756	2.2443	0.18206	0.0000	0.00000	2.3227	0.10000
214	15798	2.2443	0.18222	0.0000	0.00000	2.3225	0.10000
215	15839	2.2437	0.18306	0.0000	0.00000	2.3225	0.10000
216	15881	2.2437	0.18232	0.0000	0.00000	2.3226	0.10000
217	15923	2.2442	0.18412	0.0000	0.00000	2.3228	0.10000
218	15965	2.2440	0.18358	0.0000	0.00000	2.3224	0.10000
219	16006	2.2433	0.18536	0.0000	0.00000	2.3226	0.10000
220	16048	2.2433	0.18452	0.0000	0.00000	2.3227	0.10000
221	16090	2.2428	0.18398	0.0000	0.00000	2.3227	0.10000
222	16132	2.2432	0.18444	0.0000	0.00000	2.3229	0.10000
223	16173	2.2429	0.18696	0.0000	0.00000	2.3227	0.10000
224	16215	2.2439	0.18408	0.0000	0.00000	2.3226	0.10000
225	16257	2.2427	0.18502	0.0000	0.00000	2.3225	0.10000
226	16298	2.2431	0.18388	0.0000	0.00000	2.3229	0.10000
227	16340	2.2428	0.18382	0.0000	0.00000	2.3228	0.10000
228	16382	2.2415	0.18882	0.0000	0.00000	2.3229	0.10000
229	16424	2.2422	0.18680	0.0000	0.00000	2.3223	0.10000
230	16466	2.2419	0.18600	0.0000	0.00000	2.3226	0.10000
231	16507	2.2418	0.18542	0.0000	0.00000	2.3225	0.10000
232	16549	2.2419	0.18750	0.0000	0.00000	2.3224	0.10000
233	16591	2.2416	0.18568	0.0000	0.00000	2.3226	0.10000
234	16633	2.2413	0.18796	0.0000	0.00000	2.3223	0.10000
235	16674	2.2405	0.18900	0.0000	0.00000	2.3228	0.10000
236	16716	2.2413	0.18618	0.0000	0.00000	2.3222	0.10000
237	16758	2.2419	0.18748	0.0000	0.00000	2.3219	0.10000
238	16799	2.2398	0.19158	0.0000	0.00000	2.3220	0.10000
239	16841	2.2400	0.18998	0.0000	0.00000	2.3221	0.10000
240	16883	2.2392	0.19178	0.0000	0.00000	2.3222	0.10000
241	16925	2.2404	0.18796	0.0000	0.00000	2.3222	0.10000
242	16966	2.2399	0.18936	0.0000	0.00000	2.3220	0.10000
243	17008	2.2397	0.19130	0.0000	0.00000	2.3222	0.10000
244	17050	2.2398	0.19168	0.0000	0.00000	2.3222	0.10000
245	17091	2.2390	0.19280	0.0000	0.00000	2.3218	0.10010
246	17133	2.2392	0.19092	0.0000	0.00000	2.3224	0.10000
247	17175	2.2386	0.19154	0.0000	0.00000	2.3222	0.10000
248	17216	2.2398	0.18922	0.0000	0.00000	2.3221	0.10010
249	17258	2.2390	0.19056	0.0000	0.00000	2.3218	0.10010
250	17300	2.2375	0.19492	0.0000	0.00000	2.3219	0.10010
251	17342	2.2389	0.19218	0.0000	0.00000	2.3219	0.10010
252	17383	2.2376	0.19272	0.0000	0.00000	2.3219	0.10010
253	17425	2.2376	0.19226	0.0000	0.00000	2.3220	0.10010
254	17466	2.2377	0.19358	0.0000	0.00000	2.3215	0.10010
255	17508	2.2384	0.19180	0.0000	0.00000	2.3219	0.10010
256	17550	2.2369	0.19690	0.0000	0.00000	2.3213	0.10010
257	17591	2.2376	0.19178	0.0000	0.00000	2.3218	0.10010
258	17633	2.2361	0.19602	0.0000	0.00000	2.3210	0.10020
259	17674	2.2354	0.19794	0.0000	0.00000	2.3215	0.10010
260	17716	2.2358	0.19646	0.0000	0.00000	2.3213	0.10010
261	17758	2.2358	0.19616	0.0000	0.00000	2.3207	0.10030
262	17799	2.2363	0.19308	0.0000	0.00000	2.3213	0.10010
263	17841	2.2347	0.19892	0.0000	0.00000	2.3208	0.10020
264	17883	2.2356	0.19748	0.0000	0.00000	2.3206	0.10040
265	17924	2.2354	0.19730	0.0000	0.00000	2.3214	0.10040
266	17966	2.2353	0.19720	0.0000	0.00000	2.3216	0.10030
267	18007	2.2340	0.19810	0.0000	0.00000	2.3210	0.10030
268	18049	2.2355	0.19862	0.0000	0.00000	2.3203	0.10050
269	18091	2.2341	0.19992	0.0000	0.00000	2.3207	0.10040
270	18132	2.2351	0.19922	0.0000	0.00000	2.3207	0.10040
271	18174	2.2344	0.19992	0.0000	0.00000	2.3207	0.10040
272	18215	2.2342	0.19778	0.0000	0.00000	2.3201	0.10070
273	18257	2.2332	0.20124	0.0000	0.00000	2.3203	0.10060
274	18299	2.2328	0.20258	0.0000	0.00000	2.3202	0.10060
275	18340	2.2318	0.20440	0.0000	0.00000	2.3205	0.10060
276	18382	2.2315	0.20296	0.0000	0.00000	2.3191	0.10110
277	18424	2.2318	0.20560	0.0000	0.00000	2.3198	0.10090
278	18465	2.2326	0.20182	0.0000	0.00000	2.3189	0.10090
279	18507	2.2326	0.20132	0.0000	0.00000	2.3184	0.10110
280	18548	2.2317	0.20306	0.0000	0.00000	2.3203	0.10070
281	18590	2.2300	0.20438	0.0000	0.00000	2.3201	0.10090
282	18632	2.2315	0.20652	0.0000	0.00000	2.3179	0.10150
283	18673	2.2309	0.20580	0.0000	0.00000	2.3194	0.10110
284	18715	2.2311	0.20500	0.0000	0.00000	2.3186	0.10100
285	18756	2.2328	0.20074	0.0000	0.00000	2.3200	0.10100
286	18798	2.2307	0.20234	0.0000	0.00000	2.3178	0.10240
287	18840	2.2306	0.20486	0.0000	0.00000	2.3182	0.10200
288	18881	2.2301	0.20532	0.0000	0.00000	2.3191	0.10140
289	18923	2.2294	0.20496	0.0000	0.00000	2.3189	0.10180
290	18965	2.2290	0.20784	0.0000	0.00000	2.3176	0.10230
291	19006	2.2290	0.20608	0.0000	0.00000	2.3175	0.10280
292	19048	2.2293	0.20784	0.0000	0.00000	2.3183	0.10190
293	19090	2.2277	0.20768	0.0000	0.00000	2.3169	0.10330
294	19131	2.2278	0.20714	0.0000	0.00000	2.3170	0.10340
295	19173	2.2285	0.20690	0.0000	0.00000	2.3178	0.10280
296	19214	2.2273	0.20764	0.0000	0.00000	2.3174	0.10300
297	19256	2.2268	0.21168	0.0000	0.00000	2.3147	0.10830
298	19298	2.2268	0.21120	0.0000	0.00000	2.3169	0.10340
299	19339	2.2268	0.20896	0.0000	0.00000	2.3165	0.10420
300	19381	2.2273	0.20766	0.0000	0.00000	2.3151	0.10620
301	19423	2.2260	0.21062	0.0000	0.00000	2.3165	0.10550
302	19464	2.2268	0.20866	0.0000	0.00000	2.3149	0.10790
303	19506	2.2274	0.20906	0.0000	0.00000	2.3160	0.10590
304	19548	2.2254	0.21240	0.0000	0.00000	2.3158	0.10700
305	19589	2.2268	0.21128	0.0000	0.00000	2.3152	0.10750
306	19631	2.2252	0.21066	0.0000	0.00000	2.3140	0.10890
307	19672	2.2234	0.21444	0.0000	0.00000	2.3147	0.10880
308	19714	2.2242	0.21460	0.0000	0.00000	2.3141	0.10940
309	19756	2.2250	0.21290	0.0000	0.00000	2.3144	0.10800
310	19797	2.2257	0.21160	0.0000	0.00000	2.3148	0.10860
311	19839	2.2227	0.21538	0.0000	0.00000	2.3140	0.10810
312	19881	2.2236	0.21402	0.0000	0.00000	2.3152	0.10740
313	19922	2.2241	0.21304	0.0000	0.00000	2.3146	0.10770
314	19964	2.2243	0.21266	0.0000	0.00000	2.3127	0.11130
315	20006	2.2225	0.21592	0.0000	0.00000	2.3131	0.11070
316	20047	2.2229	0.21508	0.0000	0.00000	2.3114	0.11370
317	20089	2.2230	0.21540	0.0000	0.00000	2.3139	0.11030
318	20131	2.2222	0.21468	0.0000	0.00000	2.3144	0.10970
319	20172	2.2221	0.21766	0.0000	0.00000	2.3114	0.11430
320	20214	2.2217	0.21594	0.0000	0.00000	2.3129	0.11170
321	20256	2.2224	0.21554	0.0000	0.00000	2.3106	0.11520
322	20297	2.2207	0.21658	0.0000	0.00000	2.3096	0.11690
323	20339	2.2211	0.21562	0.0000	0.00000	2.3122	0.11320
324	20381	2.2211	0.21690	0.0000	0.00000	2.3116	0.11320
325	20422	2.2206	0.21622	0.0000	0.00000	2.3121	0.11160
326	20464	2.2205	0.21780	0.0000	0.00000	2.3078	0.11880
327	20506	2.2203	0.21686	0.0000	0.00000	2.3067	0.12100
328	20548	2.2206	0.21552	0.0000	0.00000	2.3071	0.12190
329	20589	2.2200	0.21920	0.0000	0.00000	2.3079	0.11980
330	20631	2.2204	0.21736	0.0000	0.00000	2.3063	0.12170
331	20673	2.2198	0.21894	0.0000	0.00000	2.3050	0.12400
332	20714	2.2201	0.21706	0.0000	0.00000	2.3067	0.12160
333	20756	2.2187	0.22036	0.0000	0.00000	2.3070	0.12170
334	20798	2.2204	0.21640	0.0000	0.00000	2.3071	0.11970
335	20840	2.2191	0.21940	0.0000	0.00000	2.3030	0.12610
336	20881	2.2194	0.21918	0.0000	0.00000	2.3058	0.12280
337	20923	2.2196	0.21958	0.0000	0.00000	2.3075	0.12080
338	20965	2.2175	0.22012	0.0000	0.00000	2.3046	0.12450
339	21006	2.2178	0.22098	0.0000	0.00000	2.3064	0.12180
340	21048	2.2179	0.22164	0.0000	0.00000	2.3023	0.12750
341	21090	2.2194	0.21834	0.0000	0.00000	2.3065	0.12150
342	21132	2.2176	0.22142	0.0000	0.00000	2.3053	0.12240
343	21173	2.2166	0.22362	0.0000	0.00000	2.3058	0.12220
344	21215	2.2169	0.22142	0.0000	0.00000	2.3034	0.12540
345	21257	2.2174	0.22214	0.0000	0.00000	2.3027	0.12730
346	21298	2.2179	0.21952	0.0000	0.00000	2.3044	0.12440
347	21340	2.2161	0.22370	0.0000	0.00000	2.2998	0.13200
348	21382	2.2174	0.22068	0.0000	0.00000	2.3013	0.12840
349	21424	2.2159	0.22320	0.0000	0.00000	2.2999	0.13120
350	21465	2.2158	0.22224	0.0000	0.00000	2.2994	0.13150
351	21507	2.2157	0.22174	0.0000	0.00000	2.2972	0.13480
352	21549	2.2153	0.22344	0.0000	0.00000	2.3040	0.12460
353	21590	2.2163	0.22298	0.0000	0.00000	2.2990	0.13320
354	21632	2.2159	0.22240	0.0000	0.00000	2.3014	0.12930
355	21674	2.2150	0.22714	0.0000	0.00000	2.3029	0.12760
356	21715	2.2156	0.22346	0.0000	0.00000	2.2954	0.13680
357	21757	2.2144	0.22542	0.0000	0.00000	2.2992	0.13250
358	21799	2.2149	0.22506	0.0000	0.00000	2.2984	0.13370
359	21840	2.2147	0.22422	0.0000	0.00000	2.3010	0.13010
360	21882	2.2147	0.22548	0.0000	0.00000	2.3004	0.13100
361	21924	2.2149	0.22318	0.0000	0.00000	2.2951	0.13820
362	21965	2.2147	0.22506	0.0000	0.00000	2.2929	0.13970
363	22007	2.2146	0.22416	0.0000	0.00000	2.2897	0.14320
364	22049	2.2133	0.22694	0.0000	0.00000	2.2961	0.13670
365	22090	2.2135	0.22622	0.0000	0.00000	2.3011	0.12960
366	22132	2.2138	0.22510	0.0000	0.00000	2.2991	0.13290
367	22174	2.2142	0.22506	0.0000	0.00000	2.2956	0.13730
368	22215	2.2131	0.22664	0.0000	0.00000	2.2917	0.14210
369	22257	2.2121	0.22858	0.0000	0.00000	2.2955	0.13700
370	22299	2.2117	0.22988	0.0000	0.00000	2.3040	0.12660
371	22340	2.2127	0.22542	0.0000	0.00000	2.2978	0.13410
372	22382	2.2113	0.22670	0.0000	0.00000	2.2893	0.14350
373	22424	2.2127	0.22602	0.0000	0.00000	2.2970	0.13530
374	22465	2.2100	0.23286	0.0000	0.00000	2.2935	0.13960
375	22507	2.2124	0.22728	0.0000	0.00000	2.2946	0.13740
376	22549	2.2121	0.22602	0.0000	0.00000	2.2864	0.14850
377	22590	2.2125	0.22828	0.0000	0.00000	2.2902	0.14460
378	22632	2.2114	0.22728	0.0000	0.00000	2.2879	0.14740
379	22674	2.2105	0.22974	0.0000	0.00000	2.2873	0.14750
380	22715	2.2123	0.22844	0.0000	0.00000	2.2832	0.15290
381	22757	2.2112	0.22870	0.0000	0.00000	2.2904	0.14340
382	22799	2.2093	0.23106	0.0000	0.00000	2.2924	0.14130
383	22840	2.2101	0.23122	0.0000	0.00000	2.2864	0.14820
384	22882	2.2096	0.23124	0.0000	0.00000	2.2912	0.14390
385	22924	2.2095	0.23140	0.0000	0.00000	2.2888	0.14520
386	22965	2.2094	0.23246	0.0000	0.00000	2.2854	0.15160
387	23007	2.2107	0.22914	0.0000	0.00000	2.2840	0.15240
388	23049	2.2086	0.23400	0.0000	0.00000	2.2915	0.14310
389	23091	2.2103	0.22958	0.0000	0.00000	2.2887	0.14610
390	23132	2.2083	0.23238	0.0000	0.00000	2.2913	0.14330
391	23174	2.2103	0.22848	0.0000	0.00000	2.2824	0.15530
392	23216	2.2078	0.23286	0.0000	0.00000	2.2870	0.14940
393	23258	2.2084	0.23372	0.0000	0.00000	2.2866	0.14980
394	23299	2.2084	0.23298	0.0000	0.00000	2.2878	0.15010
395	23341	2.2090	0.23292	0.0000	0.00000	2.2835	0.15510
396	23383	2.2069	0.23480	0.0000	0.00000	2.2855	0.15190
397	23424	2.2082	0.23124	0.0000	0.00000	2.2813	0.15850
