epoch	time	train_nll	train_acc	valid_nll	valid_acc	test_nll	test_acc
66	4600	2.1520	0.29454	0.0000	0.00000	2.2352	0.20230
67	4677	2.1475	0.29854	0.0000	0.00000	2.2332	0.20640
68	4758	2.1496	0.29478	0.0000	0.00000	2.2357	0.20250
69	4841	2.1463	0.30058	0.0000	0.00000	2.2365	0.20290
70	4924	2.1452	0.30220	0.0000	0.00000	2.2403	0.19800
71	5003	2.1431	0.30592	0.0000	0.00000	2.2242	0.21580
72	5084	2.1415	0.30760	0.0000	0.00000	2.2264	0.21450
73	5167	2.1395	0.30834	0.0000	0.00000	2.2236	0.21700
74	5246	2.1401	0.30698	0.0000	0.00000	2.2273	0.21320
75	5332	2.1369	0.31312	0.0000	0.00000	2.2205	0.21960
76	5413	2.1364	0.31092	0.0000	0.00000	2.2151	0.22590
77	5497	2.1360	0.31200	0.0000	0.00000	2.2210	0.22070
78	5577	2.1355	0.31166	0.0000	0.00000	2.2209	0.22050
79	5660	2.1346	0.31398	0.0000	0.00000	2.2178	0.22430
80	5741	2.1295	0.31908	0.0000	0.00000	2.2160	0.22500
81	5822	2.1300	0.32000	0.0000	0.00000	2.2192	0.22160
82	5904	2.1304	0.31810	0.0000	0.00000	2.2130	0.22850
83	5984	2.1276	0.32140	0.0000	0.00000	2.2149	0.22650
84	6058	2.1270	0.32104	0.0000	0.00000	2.2090	0.23500
85	6123	2.1237	0.32650	0.0000	0.00000	2.2098	0.23240
86	6206	2.1253	0.32304	0.0000	0.00000	2.2039	0.23870
87	6286	2.1236	0.32488	0.0000	0.00000	2.2001	0.24200
88	6368	2.1209	0.32856	0.0000	0.00000	2.1995	0.24230
89	6449	2.1195	0.32904	0.0000	0.00000	2.2054	0.23590
90	6524	2.1192	0.33182	0.0000	0.00000	2.2131	0.22580
91	6603	2.1168	0.33330	0.0000	0.00000	2.1967	0.24610
92	6690	2.1172	0.33302	0.0000	0.00000	2.1939	0.24840
93	6774	2.1140	0.33576	0.0000	0.00000	2.2016	0.23900
94	6856	2.1127	0.33850	0.0000	0.00000	2.1874	0.25500
95	6941	2.1109	0.33892	0.0000	0.00000	2.1848	0.25600
96	7032	2.1087	0.34252	0.0000	0.00000	2.1900	0.25080
97	7115	2.1111	0.33948	0.0000	0.00000	2.1781	0.26430
98	7199	2.1077	0.34222	0.0000	0.00000	2.1799	0.26070
99	7290	2.1053	0.34672	0.0000	0.00000	2.1935	0.24630
100	7372	2.1027	0.34954	0.0000	0.00000	2.1758	0.26500
101	7452	2.1021	0.35176	0.0000	0.00000	2.1817	0.25970
102	7534	2.0997	0.35184	0.0000	0.00000	2.1869	0.25510
103	7617	2.0999	0.35214	0.0000	0.00000	2.1855	0.25620
104	7703	2.0971	0.35580	0.0000	0.00000	2.1774	0.26190
105	7787	2.0957	0.35612	0.0000	0.00000	2.1842	0.25680
106	7871	2.0918	0.36198	0.0000	0.00000	2.1822	0.26040
107	7944	2.0913	0.36246	0.0000	0.00000	2.1794	0.26300
108	8017	2.0897	0.36450	0.0000	0.00000	2.1757	0.26800
109	8094	2.0876	0.36626	0.0000	0.00000	2.1645	0.28080
110	8176	2.0871	0.36742	0.0000	0.00000	2.1701	0.27300
111	8262	2.0859	0.36816	0.0000	0.00000	2.1624	0.28630
112	8348	2.0828	0.37254	0.0000	0.00000	2.1568	0.29600
113	8428	2.0829	0.37204	0.0000	0.00000	2.1542	0.29850
114	8507	2.0819	0.37284	0.0000	0.00000	2.1492	0.30480
115	8585	2.0793	0.37588	0.0000	0.00000	2.1369	0.31600
116	8663	2.0786	0.37452	0.0000	0.00000	2.1572	0.29570
117	8745	2.0768	0.37796	0.0000	0.00000	2.1345	0.32290
118	8823	2.0715	0.38400	0.0000	0.00000	2.1398	0.31680
119	8901	2.0718	0.38298	0.0000	0.00000	2.1614	0.29140
120	8972	2.0717	0.38342	0.0000	0.00000	2.1323	0.32510
121	9038	2.0690	0.38662	0.0000	0.00000	2.1343	0.32100
122	9107	2.0665	0.38870	0.0000	0.00000	2.1402	0.31080
123	9188	2.0661	0.38828	0.0000	0.00000	2.1331	0.32180
124	9266	2.0645	0.39080	0.0000	0.00000	2.1236	0.33470
125	9345	2.0653	0.38996	0.0000	0.00000	2.1188	0.33930
126	9425	2.0617	0.39382	0.0000	0.00000	2.1165	0.34290
127	9504	2.0625	0.39242	0.0000	0.00000	2.1106	0.34970
128	9585	2.0591	0.39654	0.0000	0.00000	2.1215	0.33810
129	9661	2.0599	0.39570	0.0000	0.00000	2.1228	0.33530
130	9734	2.0564	0.39930	0.0000	0.00000	2.1132	0.34550
131	9811	2.0534	0.40310	0.0000	0.00000	2.1088	0.35100
132	9887	2.0538	0.40162	0.0000	0.00000	2.0999	0.35610
133	9967	2.0528	0.40234	0.0000	0.00000	2.0885	0.36920
134	10045	2.0506	0.40494	0.0000	0.00000	2.0922	0.36590
135	10118	2.0514	0.40352	0.0000	0.00000	2.0872	0.37230
136	10200	2.0478	0.40806	0.0000	0.00000	2.0856	0.36900
137	10274	2.0470	0.40896	0.0000	0.00000	2.0867	0.37060
138	10350	2.0449	0.41104	0.0000	0.00000	2.0941	0.36390
139	10426	2.0448	0.41118	0.0000	0.00000	2.0862	0.37040
140	10501	2.0415	0.41446	0.0000	0.00000	2.0814	0.37530
141	10576	2.0402	0.41644	0.0000	0.00000	2.0819	0.37660
142	10649	2.0400	0.41518	0.0000	0.00000	2.0716	0.38570
143	10721	2.0373	0.41860	0.0000	0.00000	2.0582	0.39650
144	10806	2.0360	0.41946	0.0000	0.00000	2.0715	0.38460
145	10884	2.0338	0.42170	0.0000	0.00000	2.0717	0.38400
146	10966	2.0327	0.42470	0.0000	0.00000	2.0539	0.40120
147	11048	2.0332	0.42334	0.0000	0.00000	2.0549	0.39910
148	11130	2.0327	0.42378	0.0000	0.00000	2.0572	0.39810
149	11210	2.0296	0.42594	0.0000	0.00000	2.0442	0.41160
150	11282	2.0279	0.42822	0.0000	0.00000	2.0477	0.40810
151	11363	2.0263	0.43034	0.0000	0.00000	2.0395	0.41610
152	11442	2.0278	0.42856	0.0000	0.00000	2.0585	0.39560
153	11517	2.0245	0.43296	0.0000	0.00000	2.0370	0.41890
154	11586	2.0220	0.43400	0.0000	0.00000	2.0312	0.42610
155	11654	2.0200	0.43650	0.0000	0.00000	2.0478	0.40880
156	11733	2.0190	0.43794	0.0000	0.00000	2.0302	0.42740
157	11803	2.0192	0.43712	0.0000	0.00000	2.0277	0.42950
158	11879	2.0169	0.43992	0.0000	0.00000	2.0122	0.44260
159	11955	2.0173	0.43916	0.0000	0.00000	2.0114	0.44480
160	12032	2.0155	0.44142	0.0000	0.00000	2.0223	0.43400
161	12111	2.0137	0.44268	0.0000	0.00000	2.0252	0.43280
162	12185	2.0114	0.44618	0.0000	0.00000	2.0178	0.44240
163	12264	2.0116	0.44510	0.0000	0.00000	2.0166	0.44080
164	12337	2.0109	0.44646	0.0000	0.00000	2.0050	0.45260
165	12414	2.0105	0.44718	0.0000	0.00000	2.0136	0.44580
166	12491	2.0069	0.45036	0.0000	0.00000	2.0175	0.44060
167	12563	2.0059	0.45070	0.0000	0.00000	2.0064	0.45130
168	12643	2.0044	0.45336	0.0000	0.00000	2.0104	0.44630
169	12724	2.0049	0.45312	0.0000	0.00000	1.9950	0.46180
170	12800	2.0045	0.45138	0.0000	0.00000	1.9896	0.46700
171	12876	2.0014	0.45566	0.0000	0.00000	1.9893	0.46780
172	12956	2.0014	0.45694	0.0000	0.00000	2.0077	0.44820
173	13030	2.0004	0.45730	0.0000	0.00000	2.0003	0.45510
174	13106	1.9970	0.46154	0.0000	0.00000	2.0006	0.45630
175	13185	1.9934	0.46402	0.0000	0.00000	1.9780	0.48010
176	13260	1.9954	0.46200	0.0000	0.00000	1.9920	0.46580
177	13335	1.9926	0.46504	0.0000	0.00000	1.9909	0.46630
178	13408	1.9921	0.46550	0.0000	0.00000	1.9970	0.46030
179	13479	1.9949	0.46138	0.0000	0.00000	1.9755	0.48110
180	13552	1.9909	0.46692	0.0000	0.00000	1.9656	0.49180
181	13627	1.9865	0.47134	0.0000	0.00000	1.9822	0.47420
182	13711	1.9896	0.46778	0.0000	0.00000	1.9758	0.48300
183	13792	1.9882	0.46882	0.0000	0.00000	1.9809	0.47660
184	13873	1.9855	0.47216	0.0000	0.00000	1.9609	0.49650
185	13951	1.9849	0.47284	0.0000	0.00000	1.9701	0.48750
186	14022	1.9825	0.47592	0.0000	0.00000	1.9611	0.49720
187	14097	1.9816	0.47472	0.0000	0.00000	1.9769	0.48080
188	14167	1.9835	0.47316	0.0000	0.00000	1.9600	0.49790
189	14234	1.9788	0.47840	0.0000	0.00000	1.9687	0.48910
190	14308	1.9786	0.47946	0.0000	0.00000	1.9659	0.49230
191	14391	1.9780	0.47970	0.0000	0.00000	1.9662	0.49340
192	14476	1.9761	0.48234	0.0000	0.00000	1.9640	0.49260
193	14555	1.9750	0.48192	0.0000	0.00000	1.9637	0.49450
194	14634	1.9743	0.48258	0.0000	0.00000	1.9671	0.48920
195	14718	1.9714	0.48588	0.0000	0.00000	1.9501	0.50910
196	14796	1.9706	0.48852	0.0000	0.00000	1.9742	0.48640
197	14875	1.9707	0.48626	0.0000	0.00000	1.9419	0.51580
198	14956	1.9702	0.48720	0.0000	0.00000	1.9517	0.50660
199	15031	1.9678	0.48942	0.0000	0.00000	1.9488	0.51050
200	15110	1.9658	0.49258	0.0000	0.00000	1.9333	0.52530
201	15183	1.9651	0.49406	0.0000	0.00000	1.9421	0.51550
202	15264	1.9638	0.49350	0.0000	0.00000	1.9423	0.51620
203	15346	1.9629	0.49506	0.0000	0.00000	1.9312	0.52800
204	15426	1.9625	0.49492	0.0000	0.00000	1.9344	0.52390
205	15487	1.9607	0.49772	0.0000	0.00000	1.9259	0.53270
206	15530	1.9640	0.49200	0.0000	0.00000	1.9344	0.52230
207	15574	1.9601	0.49772	0.0000	0.00000	1.9364	0.52110
208	15617	1.9611	0.49800	0.0000	0.00000	1.9322	0.52710
209	15661	1.9570	0.50160	0.0000	0.00000	1.9355	0.52300
210	15704	1.9543	0.50524	0.0000	0.00000	1.9214	0.53610
211	15747	1.9566	0.50088	0.0000	0.00000	1.9223	0.53550
212	15790	1.9540	0.50436	0.0000	0.00000	1.9276	0.53150
213	15834	1.9542	0.50276	0.0000	0.00000	1.9194	0.53730
214	15876	1.9540	0.50486	0.0000	0.00000	1.9248	0.53400
215	15920	1.9539	0.50372	0.0000	0.00000	1.9204	0.53790
216	15963	1.9495	0.50832	0.0000	0.00000	1.9253	0.53270
217	16006	1.9492	0.50878	0.0000	0.00000	1.9136	0.54620
218	16049	1.9492	0.50868	0.0000	0.00000	1.9192	0.53910
219	16092	1.9467	0.51120	0.0000	0.00000	1.9153	0.54240
220	16136	1.9454	0.51354	0.0000	0.00000	1.9156	0.54250
221	16179	1.9445	0.51376	0.0000	0.00000	1.9110	0.54830
222	16223	1.9443	0.51398	0.0000	0.00000	1.9084	0.55140
223	16266	1.9424	0.51500	0.0000	0.00000	1.9045	0.55400
224	16309	1.9447	0.51408	0.0000	0.00000	1.9020	0.55750
225	16353	1.9416	0.51620	0.0000	0.00000	1.9036	0.55620
226	16396	1.9400	0.51740	0.0000	0.00000	1.9021	0.55670
227	16439	1.9392	0.51872	0.0000	0.00000	1.9104	0.54890
228	16482	1.9388	0.51978	0.0000	0.00000	1.9011	0.55920
229	16525	1.9395	0.51966	0.0000	0.00000	1.8946	0.56580
230	16568	1.9376	0.52028	0.0000	0.00000	1.8905	0.56910
231	16611	1.9367	0.52114	0.0000	0.00000	1.9119	0.54740
232	16655	1.9351	0.52280	0.0000	0.00000	1.8910	0.56860
233	16698	1.9337	0.52458	0.0000	0.00000	1.8992	0.55920
234	16741	1.9334	0.52526	0.0000	0.00000	1.8963	0.56240
235	16784	1.9351	0.52242	0.0000	0.00000	1.8935	0.56470
236	16827	1.9348	0.52266	0.0000	0.00000	1.8908	0.56860
237	16871	1.9302	0.52906	0.0000	0.00000	1.8875	0.57160
238	16914	1.9328	0.52534	0.0000	0.00000	1.8805	0.57890
239	16957	1.9293	0.52928	0.0000	0.00000	1.8808	0.57810
240	17000	1.9285	0.52986	0.0000	0.00000	1.8880	0.57100
241	17044	1.9260	0.53216	0.0000	0.00000	1.8810	0.57730
242	17087	1.9274	0.53126	0.0000	0.00000	1.8895	0.56860
243	17130	1.9238	0.53382	0.0000	0.00000	1.8836	0.57490
244	17173	1.9279	0.53054	0.0000	0.00000	1.8876	0.57270
245	17216	1.9211	0.53772	0.0000	0.00000	1.8835	0.57550
246	17260	1.9237	0.53416	0.0000	0.00000	1.8857	0.57110
247	17303	1.9230	0.53548	0.0000	0.00000	1.8828	0.57530
248	17347	1.9216	0.53716	0.0000	0.00000	1.8860	0.57230
249	17390	1.9208	0.53818	0.0000	0.00000	1.8787	0.57900
250	17433	1.9208	0.53760	0.0000	0.00000	1.8847	0.57530
251	17477	1.9201	0.53746	0.0000	0.00000	1.8816	0.57540
252	17520	1.9191	0.53884	0.0000	0.00000	1.8792	0.57950
253	17564	1.9202	0.53828	0.0000	0.00000	1.8828	0.57570
254	17607	1.9169	0.54216	0.0000	0.00000	1.8787	0.58030
255	17650	1.9183	0.54024	0.0000	0.00000	1.8786	0.57990
256	17694	1.9156	0.54250	0.0000	0.00000	1.8748	0.58380
257	17737	1.9146	0.54320	0.0000	0.00000	1.8728	0.58420
258	17781	1.9169	0.54186	0.0000	0.00000	1.8745	0.58420
259	17824	1.9136	0.54426	0.0000	0.00000	1.8719	0.58630
260	17867	1.9107	0.54784	0.0000	0.00000	1.8735	0.58500
261	17910	1.9124	0.54612	0.0000	0.00000	1.8671	0.59200
262	17954	1.9143	0.54488	0.0000	0.00000	1.8702	0.58770
263	17997	1.9112	0.54818	0.0000	0.00000	1.8644	0.59440
264	18040	1.9096	0.54906	0.0000	0.00000	1.8703	0.58860
265	18084	1.9105	0.54626	0.0000	0.00000	1.8700	0.58690
266	18127	1.9095	0.54846	0.0000	0.00000	1.8716	0.58620
267	18170	1.9107	0.54778	0.0000	0.00000	1.8673	0.59170
268	18213	1.9097	0.54822	0.0000	0.00000	1.8632	0.59490
269	18256	1.9063	0.55254	0.0000	0.00000	1.8633	0.59410
270	18300	1.9062	0.55156	0.0000	0.00000	1.8649	0.59440
271	18343	1.9059	0.55244	0.0000	0.00000	1.8586	0.59880
272	18386	1.9042	0.55408	0.0000	0.00000	1.8679	0.58980
273	18430	1.9011	0.55776	0.0000	0.00000	1.8679	0.59110
274	18473	1.9023	0.55646	0.0000	0.00000	1.8594	0.59960
275	18517	1.9050	0.55378	0.0000	0.00000	1.8565	0.60120
276	18560	1.9022	0.55546	0.0000	0.00000	1.8701	0.58810
277	18603	1.9025	0.55498	0.0000	0.00000	1.8654	0.59240
278	18646	1.9000	0.55844	0.0000	0.00000	1.8575	0.60160
279	18690	1.8992	0.55936	0.0000	0.00000	1.8603	0.59670
280	18733	1.9003	0.55800	0.0000	0.00000	1.8591	0.59890
281	18776	1.8979	0.56036	0.0000	0.00000	1.8571	0.60130
282	18820	1.8954	0.56304	0.0000	0.00000	1.8458	0.61330
283	18863	1.8982	0.55992	0.0000	0.00000	1.8488	0.60970
284	18906	1.8976	0.56080	0.0000	0.00000	1.8502	0.60980
285	18950	1.8974	0.56078	0.0000	0.00000	1.8467	0.61280
286	18993	1.8973	0.56134	0.0000	0.00000	1.8529	0.60560
287	19037	1.8975	0.56012	0.0000	0.00000	1.8523	0.60650
288	19080	1.8942	0.56428	0.0000	0.00000	1.8418	0.61670
289	19123	1.8923	0.56602	0.0000	0.00000	1.8465	0.61210
290	19167	1.8925	0.56608	0.0000	0.00000	1.8426	0.61770
291	19210	1.8929	0.56530	0.0000	0.00000	1.8453	0.61390
292	19253	1.8921	0.56598	0.0000	0.00000	1.8527	0.60720
293	19297	1.8898	0.56962	0.0000	0.00000	1.8450	0.61490
294	19340	1.8895	0.56984	0.0000	0.00000	1.8424	0.61670
295	19383	1.8898	0.56844	0.0000	0.00000	1.8516	0.60720
296	19427	1.8901	0.56780	0.0000	0.00000	1.8418	0.61760
297	19470	1.8860	0.57318	0.0000	0.00000	1.8454	0.61220
298	19513	1.8871	0.57154	0.0000	0.00000	1.8451	0.61330
299	19556	1.8871	0.57126	0.0000	0.00000	1.8433	0.61510
300	19599	1.8851	0.57388	0.0000	0.00000	1.8358	0.62310
301	19643	1.8848	0.57418	0.0000	0.00000	1.8443	0.61520
302	19686	1.8850	0.57262	0.0000	0.00000	1.8429	0.61460
303	19730	1.8841	0.57346	0.0000	0.00000	1.8417	0.61660
304	19773	1.8847	0.57358	0.0000	0.00000	1.8476	0.61090
305	19817	1.8818	0.57692	0.0000	0.00000	1.8394	0.62040
306	19860	1.8817	0.57632	0.0000	0.00000	1.8398	0.61890
307	19903	1.8827	0.57546	0.0000	0.00000	1.8367	0.62330
308	19946	1.8832	0.57482	0.0000	0.00000	1.8398	0.62010
309	19990	1.8802	0.57680	0.0000	0.00000	1.8414	0.61810
310	20033	1.8823	0.57614	0.0000	0.00000	1.8344	0.62520
311	20077	1.8774	0.58128	0.0000	0.00000	1.8296	0.62930
312	20121	1.8811	0.57674	0.0000	0.00000	1.8424	0.61560
313	20164	1.8797	0.57812	0.0000	0.00000	1.8336	0.62660
314	20208	1.8806	0.57708	0.0000	0.00000	1.8316	0.62700
315	20251	1.8768	0.58206	0.0000	0.00000	1.8316	0.62660
316	20295	1.8778	0.58146	0.0000	0.00000	1.8285	0.62960
317	20339	1.8752	0.58264	0.0000	0.00000	1.8293	0.63020
318	20382	1.8756	0.58248	0.0000	0.00000	1.8315	0.62640
319	20426	1.8765	0.58200	0.0000	0.00000	1.8364	0.62170
320	20470	1.8746	0.58452	0.0000	0.00000	1.8279	0.63180
321	20513	1.8769	0.58202	0.0000	0.00000	1.8353	0.62470
322	20557	1.8739	0.58374	0.0000	0.00000	1.8245	0.63420
323	20600	1.8730	0.58492	0.0000	0.00000	1.8254	0.63510
324	20644	1.8731	0.58602	0.0000	0.00000	1.8322	0.62780
325	20688	1.8724	0.58604	0.0000	0.00000	1.8287	0.62990
326	20732	1.8695	0.58952	0.0000	0.00000	1.8241	0.63510
327	20775	1.8721	0.58678	0.0000	0.00000	1.8227	0.63680
328	20819	1.8709	0.58718	0.0000	0.00000	1.8224	0.63540
329	20863	1.8680	0.59098	0.0000	0.00000	1.8238	0.63510
330	20906	1.8714	0.58594	0.0000	0.00000	1.8270	0.63330
331	20950	1.8656	0.59390	0.0000	0.00000	1.8212	0.63860
332	20993	1.8645	0.59604	0.0000	0.00000	1.8154	0.64480
333	21037	1.8658	0.59366	0.0000	0.00000	1.8220	0.63600
334	21081	1.8642	0.59556	0.0000	0.00000	1.8140	0.64460
335	21124	1.8643	0.59526	0.0000	0.00000	1.8218	0.63850
336	21168	1.8622	0.59716	0.0000	0.00000	1.8142	0.64690
337	21212	1.8596	0.60040	0.0000	0.00000	1.8097	0.65030
338	21256	1.8621	0.59850	0.0000	0.00000	1.8152	0.64570
339	21299	1.8618	0.59826	0.0000	0.00000	1.8163	0.64270
340	21343	1.8594	0.59988	0.0000	0.00000	1.8119	0.64620
341	21387	1.8573	0.60308	0.0000	0.00000	1.8102	0.64820
342	21430	1.8570	0.60310	0.0000	0.00000	1.8068	0.65290
343	21474	1.8573	0.60198	0.0000	0.00000	1.8075	0.64970
344	21518	1.8571	0.60318	0.0000	0.00000	1.8077	0.65110
345	21561	1.8550	0.60512	0.0000	0.00000	1.8138	0.64590
346	21605	1.8556	0.60446	0.0000	0.00000	1.8067	0.65240
347	21648	1.8565	0.60334	0.0000	0.00000	1.8082	0.65180
348	21692	1.8534	0.60562	0.0000	0.00000	1.8033	0.65480
349	21736	1.8518	0.60828	0.0000	0.00000	1.8087	0.65190
350	21779	1.8508	0.60862	0.0000	0.00000	1.8035	0.65670
351	21823	1.8511	0.60922	0.0000	0.00000	1.8018	0.65870
352	21866	1.8484	0.61246	0.0000	0.00000	1.7977	0.66120
353	21910	1.8527	0.60808	0.0000	0.00000	1.8001	0.65860
354	21953	1.8480	0.61194	0.0000	0.00000	1.8013	0.65750
355	21997	1.8491	0.61132	0.0000	0.00000	1.8013	0.65890
356	22040	1.8466	0.61374	0.0000	0.00000	1.7945	0.66420
357	22084	1.8473	0.61230	0.0000	0.00000	1.7964	0.66080
358	22127	1.8451	0.61478	0.0000	0.00000	1.7924	0.66810
359	22171	1.8444	0.61524	0.0000	0.00000	1.7939	0.66410
360	22214	1.8429	0.61728	0.0000	0.00000	1.7926	0.66620
361	22257	1.8422	0.61894	0.0000	0.00000	1.7905	0.66980
362	22301	1.8427	0.61740	0.0000	0.00000	1.7900	0.66980
363	22344	1.8403	0.61998	0.0000	0.00000	1.7866	0.67220
364	22388	1.8417	0.61836	0.0000	0.00000	1.7872	0.67130
365	22431	1.8403	0.61920	0.0000	0.00000	1.7863	0.67450
366	22475	1.8399	0.62006	0.0000	0.00000	1.7886	0.67030
367	22518	1.8386	0.62114	0.0000	0.00000	1.7888	0.67120
368	22561	1.8383	0.62132	0.0000	0.00000	1.7848	0.67410
369	22605	1.8362	0.62362	0.0000	0.00000	1.7831	0.67460
370	22648	1.8386	0.62104	0.0000	0.00000	1.7873	0.67290
371	22691	1.8365	0.62310	0.0000	0.00000	1.7877	0.67320
372	22734	1.8344	0.62616	0.0000	0.00000	1.7864	0.67430
373	22777	1.8333	0.62630	0.0000	0.00000	1.7819	0.67690
374	22821	1.8356	0.62424	0.0000	0.00000	1.7789	0.68080
375	22864	1.8321	0.62790	0.0000	0.00000	1.7840	0.67520
376	22907	1.8305	0.62932	0.0000	0.00000	1.7751	0.68400
377	22951	1.8330	0.62710	0.0000	0.00000	1.7807	0.67860
378	22994	1.8308	0.62974	0.0000	0.00000	1.7784	0.68250
379	23037	1.8311	0.62920	0.0000	0.00000	1.7788	0.68070
380	23080	1.8298	0.63046	0.0000	0.00000	1.7737	0.68610
381	23124	1.8292	0.63028	0.0000	0.00000	1.7819	0.67790
382	23167	1.8293	0.63062	0.0000	0.00000	1.7798	0.67750
383	23210	1.8279	0.63310	0.0000	0.00000	1.7698	0.69070
384	23254	1.8261	0.63328	0.0000	0.00000	1.7765	0.68350
385	23297	1.8272	0.63196	0.0000	0.00000	1.7729	0.68750
386	23341	1.8284	0.63124	0.0000	0.00000	1.7673	0.69120
387	23384	1.8269	0.63328	0.0000	0.00000	1.7774	0.68270
388	23428	1.8268	0.63308	0.0000	0.00000	1.7739	0.68550
389	23471	1.8232	0.63770	0.0000	0.00000	1.7748	0.68420
390	23514	1.8240	0.63534	0.0000	0.00000	1.7734	0.68560
391	23558	1.8224	0.63856	0.0000	0.00000	1.7670	0.69120
392	23601	1.8236	0.63628	0.0000	0.00000	1.7734	0.68540
393	23644	1.8198	0.64064	0.0000	0.00000	1.7652	0.69450
394	23688	1.8213	0.63910	0.0000	0.00000	1.7771	0.68170
395	23731	1.8221	0.63790	0.0000	0.00000	1.7673	0.69280
396	23775	1.8209	0.63930	0.0000	0.00000	1.7747	0.68440
397	23818	1.8232	0.63752	0.0000	0.00000	1.7678	0.69340
