epoch	time	train_nll	train_acc	valid_nll	valid_acc	test_nll	test_acc
393	23415	1.6146	0.84552	0.0000	0.00000	1.5808	0.87970
394	23457	1.6133	0.84772	0.0000	0.00000	1.5873	0.87310
395	23499	1.6133	0.84728	0.0000	0.00000	1.5763	0.88450
396	23542	1.6135	0.84680	0.0000	0.00000	1.5782	0.88230
397	23584	1.6115	0.84864	0.0000	0.00000	1.5797	0.88130
398	23627	1.6126	0.84740	0.0000	0.00000	1.5774	0.88340
399	23669	1.6133	0.84710	0.0000	0.00000	1.5756	0.88520
400	23711	1.6119	0.84934	0.0000	0.00000	1.5834	0.87720
401	23754	1.6118	0.84830	0.0000	0.00000	1.5792	0.88070
402	23796	1.6117	0.84892	0.0000	0.00000	1.5815	0.87940
403	23839	1.6128	0.84748	0.0000	0.00000	1.5794	0.88140
404	23881	1.6113	0.84960	0.0000	0.00000	1.5834	0.87740
405	23923	1.6103	0.85070	0.0000	0.00000	1.5780	0.88310
406	23966	1.6124	0.84808	0.0000	0.00000	1.5767	0.88360
407	24008	1.6116	0.84916	0.0000	0.00000	1.5835	0.87740
408	24050	1.6112	0.84952	0.0000	0.00000	1.5791	0.88190
409	24093	1.6112	0.84894	0.0000	0.00000	1.5780	0.88270
410	24135	1.6106	0.85040	0.0000	0.00000	1.5761	0.88510
411	24178	1.6111	0.84876	0.0000	0.00000	1.5789	0.88190
412	24220	1.6088	0.85164	0.0000	0.00000	1.5800	0.88080
413	24262	1.6110	0.84930	0.0000	0.00000	1.5784	0.88230
414	24305	1.6092	0.85058	0.0000	0.00000	1.5774	0.88340
415	24347	1.6088	0.85238	0.0000	0.00000	1.5801	0.88060
416	24389	1.6083	0.85226	0.0000	0.00000	1.5790	0.88180
417	24432	1.6103	0.84972	0.0000	0.00000	1.5767	0.88430
418	24474	1.6083	0.85200	0.0000	0.00000	1.5776	0.88410
419	24517	1.6107	0.84958	0.0000	0.00000	1.5807	0.87990
420	24559	1.6080	0.85276	0.0000	0.00000	1.5761	0.88530
421	24601	1.6083	0.85264	0.0000	0.00000	1.5763	0.88410
422	24644	1.6082	0.85226	0.0000	0.00000	1.5744	0.88700
423	24686	1.6086	0.85180	0.0000	0.00000	1.5786	0.88270
424	24729	1.6091	0.85156	0.0000	0.00000	1.5769	0.88400
425	24771	1.6067	0.85376	0.0000	0.00000	1.5761	0.88590
426	24814	1.6086	0.85226	0.0000	0.00000	1.5756	0.88600
427	24856	1.6093	0.85138	0.0000	0.00000	1.5735	0.88720
428	24899	1.6069	0.85328	0.0000	0.00000	1.5788	0.88210
429	24941	1.6075	0.85294	0.0000	0.00000	1.5739	0.88670
430	24983	1.6075	0.85364	0.0000	0.00000	1.5753	0.88580
431	25026	1.6078	0.85230	0.0000	0.00000	1.5769	0.88320
432	25068	1.6080	0.85262	0.0000	0.00000	1.5818	0.87870
433	25111	1.6063	0.85424	0.0000	0.00000	1.5756	0.88540
434	25153	1.6057	0.85484	0.0000	0.00000	1.5776	0.88350
435	25196	1.6055	0.85520	0.0000	0.00000	1.5752	0.88540
436	25238	1.6055	0.85502	0.0000	0.00000	1.5749	0.88640
437	25281	1.6050	0.85604	0.0000	0.00000	1.5742	0.88650
438	25323	1.6062	0.85454	0.0000	0.00000	1.5770	0.88350
439	25366	1.6065	0.85422	0.0000	0.00000	1.5732	0.88810
440	25408	1.6053	0.85522	0.0000	0.00000	1.5740	0.88730
441	25450	1.6075	0.85318	0.0000	0.00000	1.5760	0.88490
442	25493	1.6067	0.85412	0.0000	0.00000	1.5765	0.88420
443	25535	1.6055	0.85480	0.0000	0.00000	1.5769	0.88360
444	25577	1.6059	0.85490	0.0000	0.00000	1.5754	0.88550
445	25620	1.6054	0.85520	0.0000	0.00000	1.5741	0.88690
446	25662	1.6058	0.85452	0.0000	0.00000	1.5765	0.88380
447	25705	1.6063	0.85470	0.0000	0.00000	1.5772	0.88350
448	25747	1.6045	0.85606	0.0000	0.00000	1.5734	0.88630
449	25789	1.6043	0.85596	0.0000	0.00000	1.5744	0.88640
450	25832	1.6079	0.85300	0.0000	0.00000	1.5789	0.88210
451	25874	1.6019	0.85876	0.0000	0.00000	1.5703	0.89010
452	25917	1.6028	0.85754	0.0000	0.00000	1.5700	0.89130
453	25959	1.6051	0.85520	0.0000	0.00000	1.5715	0.88970
454	26001	1.6053	0.85512	0.0000	0.00000	1.5717	0.88900
455	26044	1.6024	0.85812	0.0000	0.00000	1.5744	0.88660
456	26086	1.6025	0.85820	0.0000	0.00000	1.5751	0.88600
457	26129	1.6046	0.85568	0.0000	0.00000	1.5798	0.88090
458	26171	1.6023	0.85904	0.0000	0.00000	1.5736	0.88730
459	26213	1.6033	0.85708	0.0000	0.00000	1.5749	0.88640
460	26255	1.6013	0.85918	0.0000	0.00000	1.5754	0.88500
461	26298	1.6010	0.85976	0.0000	0.00000	1.5725	0.88840
462	26340	1.6030	0.85724	0.0000	0.00000	1.5782	0.88240
463	26382	1.6026	0.85824	0.0000	0.00000	1.5765	0.88440
464	26424	1.6041	0.85638	0.0000	0.00000	1.5719	0.88920
465	26466	1.6044	0.85616	0.0000	0.00000	1.5749	0.88530
466	26508	1.6012	0.85970	0.0000	0.00000	1.5765	0.88480
467	26550	1.6046	0.85620	0.0000	0.00000	1.5786	0.88200
468	26593	1.6020	0.85888	0.0000	0.00000	1.5735	0.88800
469	26635	1.6030	0.85750	0.0000	0.00000	1.5769	0.88370
470	26677	1.6008	0.85990	0.0000	0.00000	1.5710	0.88950
471	26719	1.6011	0.85976	0.0000	0.00000	1.5735	0.88730
472	26761	1.6029	0.85824	0.0000	0.00000	1.5733	0.88740
473	26803	1.6001	0.86066	0.0000	0.00000	1.5732	0.88770
474	26845	1.6035	0.85732	0.0000	0.00000	1.5723	0.88900
475	26887	1.6000	0.86086	0.0000	0.00000	1.5723	0.88850
476	26929	1.6011	0.85926	0.0000	0.00000	1.5729	0.88820
477	26971	1.6020	0.85910	0.0000	0.00000	1.5749	0.88600
478	27014	1.5995	0.86102	0.0000	0.00000	1.5714	0.88970
479	27056	1.6015	0.85894	0.0000	0.00000	1.5740	0.88630
480	27098	1.6020	0.85840	0.0000	0.00000	1.5711	0.88980
481	27140	1.6007	0.85992	0.0000	0.00000	1.5733	0.88800
482	27182	1.5985	0.86210	0.0000	0.00000	1.5728	0.88810
483	27224	1.6000	0.86106	0.0000	0.00000	1.5686	0.89230
484	27266	1.6003	0.86062	0.0000	0.00000	1.5765	0.88400
485	27308	1.6012	0.85984	0.0000	0.00000	1.5731	0.88770
486	27351	1.6011	0.85978	0.0000	0.00000	1.5702	0.89040
487	27393	1.5997	0.86100	0.0000	0.00000	1.5717	0.88920
488	27435	1.5995	0.86132	0.0000	0.00000	1.5813	0.87900
489	27477	1.5987	0.86210	0.0000	0.00000	1.5706	0.89010
490	27519	1.5992	0.86122	0.0000	0.00000	1.5690	0.89190
491	27562	1.6000	0.86040	0.0000	0.00000	1.5673	0.89410
492	27604	1.5995	0.86076	0.0000	0.00000	1.5860	0.87490
493	27647	1.5991	0.86182	0.0000	0.00000	1.5729	0.88760
494	27689	1.5971	0.86324	0.0000	0.00000	1.5758	0.88550
495	27732	1.5982	0.86220	0.0000	0.00000	1.5719	0.88850
496	27774	1.5983	0.86240	0.0000	0.00000	1.5719	0.88880
497	27816	1.5991	0.86120	0.0000	0.00000	1.5772	0.88420
498	27859	1.5977	0.86308	0.0000	0.00000	1.5714	0.89070
499	27901	1.5978	0.86320	0.0000	0.00000	1.5712	0.88960
