epoch	time	train_nll	train_acc	valid_nll	valid_acc	test_nll	test_acc
55	2322	1.5183	0.00000	0.0000	0.00000	1.7051	0.00000
56	2363	1.5165	0.00000	0.0000	0.00000	1.7074	0.00000
57	2404	1.5059	0.00000	0.0000	0.00000	1.6123	0.00000
58	2446	1.4941	0.00000	0.0000	0.00000	1.6294	0.00000
59	2487	1.4940	0.00000	0.0000	0.00000	1.5928	0.00000
60	2529	1.4767	0.00000	0.0000	0.00000	1.6172	0.00000
61	2570	1.4677	0.00000	0.0000	0.00000	1.5806	0.00000
62	2611	1.4553	0.00000	0.0000	0.00000	1.5693	0.00000
63	2653	1.4510	0.00000	0.0000	0.00000	1.5417	0.00000
64	2694	1.4428	0.00000	0.0000	0.00000	1.5697	0.00000
65	2735	1.4318	0.00000	0.0000	0.00000	1.4499	0.00000
66	2777	1.4228	0.00000	0.0000	0.00000	1.5139	0.00000
67	2818	1.4133	0.00000	0.0000	0.00000	1.4321	0.00000
68	2859	1.4042	0.00000	0.0000	0.00000	1.4264	0.00000
69	2901	1.3988	0.00000	0.0000	0.00000	1.4630	0.00000
70	2942	1.3970	0.00000	0.0000	0.00000	1.4004	0.00000
71	2984	1.3834	0.00000	0.0000	0.00000	1.4152	0.00000
72	3025	1.3734	0.00000	0.0000	0.00000	1.3683	0.00000
73	3066	1.3630	0.00000	0.0000	0.00000	1.3448	0.00000
74	3108	1.3501	0.00000	0.0000	0.00000	1.3909	0.00000
75	3149	1.3534	0.00000	0.0000	0.00000	1.3640	0.00000
76	3190	1.3424	0.00000	0.0000	0.00000	1.3063	0.00000
77	3232	1.3353	0.00000	0.0000	0.00000	1.3538	0.00000
78	3273	1.3239	0.00000	0.0000	0.00000	1.2758	0.00000
79	3314	1.3175	0.00000	0.0000	0.00000	1.2760	0.00000
80	3356	1.3059	0.00000	0.0000	0.00000	1.2862	0.00000
81	3397	1.3052	0.00000	0.0000	0.00000	1.2347	0.00000
82	3439	1.3001	0.00000	0.0000	0.00000	1.2562	0.00000
83	3480	1.2847	0.00000	0.0000	0.00000	1.2515	0.00000
84	3521	1.2775	0.00000	0.0000	0.00000	1.2526	0.00000
85	3563	1.2719	0.00000	0.0000	0.00000	1.2329	0.00000
86	3604	1.2587	0.00000	0.0000	0.00000	1.1969	0.00000
87	3645	1.2546	0.00000	0.0000	0.00000	1.2315	0.00000
88	3687	1.2458	0.00000	0.0000	0.00000	1.1502	0.00000
89	3728	1.2426	0.00000	0.0000	0.00000	1.1615	0.00000
90	3769	1.2349	0.00000	0.0000	0.00000	1.2032	0.00000
91	3811	1.2280	0.00000	0.0000	0.00000	1.1625	0.00000
92	3852	1.2153	0.00000	0.0000	0.00000	1.1946	0.00000
93	3894	1.2163	0.00000	0.0000	0.00000	1.1542	0.00000
94	3935	1.2080	0.00000	0.0000	0.00000	1.1355	0.00000
95	3976	1.2044	0.00000	0.0000	0.00000	1.1769	0.00000
96	4018	1.1931	0.00000	0.0000	0.00000	1.1006	0.00000
97	4059	1.1871	0.00000	0.0000	0.00000	1.1023	0.00000
98	4101	1.1844	0.00000	0.0000	0.00000	1.0984	0.00000
99	4143	1.1767	0.00000	0.0000	0.00000	1.1051	0.00000
100	4184	1.1702	0.00000	0.0000	0.00000	1.0841	0.00000
101	4226	1.1632	0.00000	0.0000	0.00000	1.0588	0.00000
102	4267	1.1611	0.00000	0.0000	0.00000	1.1132	0.00000
103	4309	1.1565	0.00000	0.0000	0.00000	1.0447	0.00000
104	4350	1.1515	0.00000	0.0000	0.00000	1.0419	0.00000
105	4392	1.1450	0.00000	0.0000	0.00000	1.0403	0.00000
106	4434	1.1367	0.00000	0.0000	0.00000	1.0411	0.00000
107	4475	1.1311	0.00000	0.0000	0.00000	1.0374	0.00000
108	4517	1.1257	0.00000	0.0000	0.00000	1.0225	0.00000
109	4558	1.1284	0.00000	0.0000	0.00000	1.0077	0.00000
110	4600	1.1219	0.00000	0.0000	0.00000	1.0319	0.00000
111	4641	1.1151	0.00000	0.0000	0.00000	0.9828	0.00000
112	4683	1.1060	0.00000	0.0000	0.00000	1.0059	0.00000
113	4724	1.1055	0.00000	0.0000	0.00000	0.9863	0.00000
114	4766	1.0999	0.00000	0.0000	0.00000	0.9872	0.00000
115	4808	1.0940	0.00000	0.0000	0.00000	0.9648	0.00000
116	4849	1.0849	0.00000	0.0000	0.00000	0.9875	0.00000
117	4891	1.0875	0.00000	0.0000	0.00000	0.9629	0.00000
118	4932	1.0790	0.00000	0.0000	0.00000	0.9533	0.00000
119	4974	1.0747	0.00000	0.0000	0.00000	0.9828	0.00000
120	5015	1.0667	0.00000	0.0000	0.00000	0.9498	0.00000
121	5057	1.0626	0.00000	0.0000	0.00000	0.9633	0.00000
122	5098	1.0640	0.00000	0.0000	0.00000	0.9434	0.00000
123	5140	1.0552	0.00000	0.0000	0.00000	0.9362	0.00000
124	5181	1.0536	0.00000	0.0000	0.00000	0.9419	0.00000
125	5223	1.0484	0.00000	0.0000	0.00000	0.9337	0.00000
126	5265	1.0461	0.00000	0.0000	0.00000	0.9086	0.00000
127	5306	1.0407	0.00000	0.0000	0.00000	0.9184	0.00000
128	5348	1.0384	0.00000	0.0000	0.00000	0.9170	0.00000
129	5389	1.0290	0.00000	0.0000	0.00000	0.9374	0.00000
130	5431	1.0276	0.00000	0.0000	0.00000	0.9314	0.00000
131	5472	1.0221	0.00000	0.0000	0.00000	0.9377	0.00000
132	5514	1.0233	0.00000	0.0000	0.00000	0.8899	0.00000
133	5556	1.0195	0.00000	0.0000	0.00000	0.8744	0.00000
134	5597	1.0167	0.00000	0.0000	0.00000	0.8984	0.00000
135	5639	1.0091	0.00000	0.0000	0.00000	0.8650	0.00000
136	5680	1.0037	0.00000	0.0000	0.00000	0.8810	0.00000
137	5722	1.0074	0.00000	0.0000	0.00000	0.8839	0.00000
138	5763	1.0026	0.00000	0.0000	0.00000	0.8794	0.00000
139	5805	1.0006	0.00000	0.0000	0.00000	0.8681	0.00000
140	5847	0.9919	0.00000	0.0000	0.00000	0.8616	0.00000
141	5888	0.9855	0.00000	0.0000	0.00000	0.8870	0.00000
142	5930	0.9845	0.00000	0.0000	0.00000	0.8486	0.00000
143	5971	0.9821	0.00000	0.0000	0.00000	0.8645	0.00000
144	6013	0.9785	0.00000	0.0000	0.00000	0.8662	0.00000
145	6054	0.9764	0.00000	0.0000	0.00000	0.8676	0.00000
146	6096	0.9706	0.00000	0.0000	0.00000	0.8615	0.00000
147	6137	0.9773	0.00000	0.0000	0.00000	0.8246	0.00000
148	6179	0.9639	0.00000	0.0000	0.00000	0.8472	0.00000
149	6220	0.9647	0.00000	0.0000	0.00000	0.8339	0.00000
150	6262	0.9605	0.00000	0.0000	0.00000	0.8188	0.00000
151	6304	0.9594	0.00000	0.0000	0.00000	0.8117	0.00000
152	6345	0.9518	0.00000	0.0000	0.00000	0.8487	0.00000
153	6387	0.9514	0.00000	0.0000	0.00000	0.8202	0.00000
154	6428	0.9464	0.00000	0.0000	0.00000	0.8052	0.00000
155	6470	0.9467	0.00000	0.0000	0.00000	0.8224	0.00000
156	6512	0.9368	0.00000	0.0000	0.00000	0.8082	0.00000
157	6553	0.9381	0.00000	0.0000	0.00000	0.7873	0.00000
158	6595	0.9314	0.00000	0.0000	0.00000	0.8042	0.00000
159	6636	0.9293	0.00000	0.0000	0.00000	0.8001	0.00000
160	6678	0.9271	0.00000	0.0000	0.00000	0.7821	0.00000
161	6719	0.9272	0.00000	0.0000	0.00000	0.7976	0.00000
162	6761	0.9243	0.00000	0.0000	0.00000	0.7981	0.00000
163	6802	0.9199	0.00000	0.0000	0.00000	0.7912	0.00000
164	6844	0.9096	0.00000	0.0000	0.00000	0.8024	0.00000
165	6885	0.9113	0.00000	0.0000	0.00000	0.7888	0.00000
166	6927	0.9148	0.00000	0.0000	0.00000	0.7830	0.00000
167	6968	0.9088	0.00000	0.0000	0.00000	0.7639	0.00000
168	7010	0.9039	0.00000	0.0000	0.00000	0.7664	0.00000
169	7052	0.9012	0.00000	0.0000	0.00000	0.7557	0.00000
170	7093	0.8988	0.00000	0.0000	0.00000	0.7643	0.00000
171	7135	0.8973	0.00000	0.0000	0.00000	0.7537	0.00000
172	7176	0.8975	0.00000	0.0000	0.00000	0.7625	0.00000
173	7218	0.8867	0.00000	0.0000	0.00000	0.7696	0.00000
174	7259	0.8896	0.00000	0.0000	0.00000	0.7787	0.00000
175	7301	0.8868	0.00000	0.0000	0.00000	0.7339	0.00000
176	7342	0.8842	0.00000	0.0000	0.00000	0.7338	0.00000
177	7384	0.8744	0.00000	0.0000	0.00000	0.7472	0.00000
178	7425	0.8726	0.00000	0.0000	0.00000	0.7587	0.00000
179	7467	0.8728	0.00000	0.0000	0.00000	0.7307	0.00000
180	7508	0.8665	0.00000	0.0000	0.00000	0.7374	0.00000
181	7549	0.8648	0.00000	0.0000	0.00000	0.7181	0.00000
182	7591	0.8660	0.00000	0.0000	0.00000	0.7377	0.00000
183	7632	0.8617	0.00000	0.0000	0.00000	0.7248	0.00000
184	7674	0.8569	0.00000	0.0000	0.00000	0.7039	0.00000
185	7715	0.8580	0.00000	0.0000	0.00000	0.7091	0.00000
186	7756	0.8451	0.00000	0.0000	0.00000	0.7306	0.00000
187	7798	0.8493	0.00000	0.0000	0.00000	0.7191	0.00000
188	7839	0.8509	0.00000	0.0000	0.00000	0.7225	0.00000
189	7881	0.8468	0.00000	0.0000	0.00000	0.7118	0.00000
190	7922	0.8419	0.00000	0.0000	0.00000	0.7065	0.00000
191	7964	0.8409	0.00000	0.0000	0.00000	0.7054	0.00000
192	8005	0.8392	0.00000	0.0000	0.00000	0.6985	0.00000
193	8047	0.8336	0.00000	0.0000	0.00000	0.7276	0.00000
194	8088	0.8266	0.00000	0.0000	0.00000	0.7022	0.00000
195	8129	0.8305	0.00000	0.0000	0.00000	0.7060	0.00000
196	8171	0.8269	0.00000	0.0000	0.00000	0.7025	0.00000
197	8212	0.8206	0.00000	0.0000	0.00000	0.6869	0.00000
198	8254	0.8217	0.00000	0.0000	0.00000	0.6807	0.00000
199	8295	0.8197	0.00000	0.0000	0.00000	0.6815	0.00000
200	8336	0.8119	0.00000	0.0000	0.00000	0.6639	0.00000
201	8378	0.8105	0.00000	0.0000	0.00000	0.6874	0.00000
202	8419	0.8061	0.00000	0.0000	0.00000	0.6713	0.00000
203	8460	0.8096	0.00000	0.0000	0.00000	0.6682	0.00000
204	8502	0.8089	0.00000	0.0000	0.00000	0.6876	0.00000
205	8543	0.8043	0.00000	0.0000	0.00000	0.6645	0.00000
206	8585	0.8027	0.00000	0.0000	0.00000	0.6681	0.00000
207	8626	0.7967	0.00000	0.0000	0.00000	0.6687	0.00000
208	8668	0.7971	0.00000	0.0000	0.00000	0.6599	0.00000
209	8709	0.7937	0.00000	0.0000	0.00000	0.6727	0.00000
210	8751	0.7891	0.00000	0.0000	0.00000	0.6707	0.00000
211	8792	0.7921	0.00000	0.0000	0.00000	0.6526	0.00000
212	8833	0.7806	0.00000	0.0000	0.00000	0.6468	0.00000
213	8875	0.7862	0.00000	0.0000	0.00000	0.6614	0.00000
214	8916	0.7814	0.00000	0.0000	0.00000	0.6463	0.00000
215	8958	0.7745	0.00000	0.0000	0.00000	0.6564	0.00000
216	8999	0.7716	0.00000	0.0000	0.00000	0.6703	0.00000
217	9041	0.7731	0.00000	0.0000	0.00000	0.6397	0.00000
218	9082	0.7708	0.00000	0.0000	0.00000	0.6369	0.00000
219	9124	0.7657	0.00000	0.0000	0.00000	0.6351	0.00000
220	9165	0.7675	0.00000	0.0000	0.00000	0.6425	0.00000
221	9207	0.7609	0.00000	0.0000	0.00000	0.6234	0.00000
222	9248	0.7638	0.00000	0.0000	0.00000	0.6307	0.00000
223	9289	0.7565	0.00000	0.0000	0.00000	0.6171	0.00000
224	9331	0.7584	0.00000	0.0000	0.00000	0.6141	0.00000
225	9372	0.7528	0.00000	0.0000	0.00000	0.6127	0.00000
226	9414	0.7556	0.00000	0.0000	0.00000	0.6080	0.00000
227	9455	0.7463	0.00000	0.0000	0.00000	0.6105	0.00000
228	9497	0.7445	0.00000	0.0000	0.00000	0.6363	0.00000
229	9538	0.7463	0.00000	0.0000	0.00000	0.6304	0.00000
230	9580	0.7403	0.00000	0.0000	0.00000	0.6297	0.00000
231	9621	0.7406	0.00000	0.0000	0.00000	0.6137	0.00000
232	9662	0.7425	0.00000	0.0000	0.00000	0.6168	0.00000
233	9704	0.7370	0.00000	0.0000	0.00000	0.6040	0.00000
234	9745	0.7369	0.00000	0.0000	0.00000	0.5963	0.00000
235	9787	0.7332	0.00000	0.0000	0.00000	0.6081	0.00000
236	9828	0.7280	0.00000	0.0000	0.00000	0.5962	0.00000
237	9870	0.7258	0.00000	0.0000	0.00000	0.5875	0.00000
238	9911	0.7252	0.00000	0.0000	0.00000	0.5893	0.00000
239	9953	0.7306	0.00000	0.0000	0.00000	0.5968	0.00000
240	9994	0.7214	0.00000	0.0000	0.00000	0.5970	0.00000
241	10036	0.7230	0.00000	0.0000	0.00000	0.5770	0.00000
242	10077	0.7216	0.00000	0.0000	0.00000	0.5871	0.00000
243	10119	0.7212	0.00000	0.0000	0.00000	0.5962	0.00000
244	10160	0.7191	0.00000	0.0000	0.00000	0.5940	0.00000
245	10201	0.7111	0.00000	0.0000	0.00000	0.5856	0.00000
246	10243	0.7105	0.00000	0.0000	0.00000	0.5861	0.00000
247	10284	0.7121	0.00000	0.0000	0.00000	0.5845	0.00000
248	10326	0.7079	0.00000	0.0000	0.00000	0.5839	0.00000
249	10367	0.7020	0.00000	0.0000	0.00000	0.5622	0.00000
250	10409	0.7006	0.00000	0.0000	0.00000	0.5802	0.00000
251	10450	0.7055	0.00000	0.0000	0.00000	0.5596	0.00000
252	10492	0.6936	0.00000	0.0000	0.00000	0.5712	0.00000
253	10533	0.6949	0.00000	0.0000	0.00000	0.5662	0.00000
254	10575	0.6963	0.00000	0.0000	0.00000	0.5843	0.00000
255	10616	0.6958	0.00000	0.0000	0.00000	0.5840	0.00000
256	10658	0.6918	0.00000	0.0000	0.00000	0.5584	0.00000
257	10700	0.6901	0.00000	0.0000	0.00000	0.5611	0.00000
258	10741	0.6911	0.00000	0.0000	0.00000	0.5674	0.00000
259	10783	0.6909	0.00000	0.0000	0.00000	0.5601	0.00000
260	10825	0.6854	0.00000	0.0000	0.00000	0.5597	0.00000
261	10866	0.6825	0.00000	0.0000	0.00000	0.5517	0.00000
262	10908	0.6821	0.00000	0.0000	0.00000	0.5514	0.00000
263	10950	0.6821	0.00000	0.0000	0.00000	0.5466	0.00000
264	10992	0.6757	0.00000	0.0000	0.00000	0.5540	0.00000
265	11033	0.6766	0.00000	0.0000	0.00000	0.5468	0.00000
266	11075	0.6664	0.00000	0.0000	0.00000	0.5712	0.00000
267	11117	0.6709	0.00000	0.0000	0.00000	0.5436	0.00000
268	11158	0.6726	0.00000	0.0000	0.00000	0.5462	0.00000
269	11200	0.6694	0.00000	0.0000	0.00000	0.5384	0.00000
270	11242	0.6670	0.00000	0.0000	0.00000	0.5589	0.00000
271	11283	0.6653	0.00000	0.0000	0.00000	0.5431	0.00000
272	11325	0.6679	0.00000	0.0000	0.00000	0.5328	0.00000
273	11367	0.6587	0.00000	0.0000	0.00000	0.5494	0.00000
274	11408	0.6640	0.00000	0.0000	0.00000	0.5317	0.00000
275	11450	0.6652	0.00000	0.0000	0.00000	0.5414	0.00000
276	11492	0.6671	0.00000	0.0000	0.00000	0.5312	0.00000
277	11534	0.6557	0.00000	0.0000	0.00000	0.5293	0.00000
278	11575	0.6593	0.00000	0.0000	0.00000	0.5430	0.00000
279	11617	0.6575	0.00000	0.0000	0.00000	0.5232	0.00000
280	11658	0.6554	0.00000	0.0000	0.00000	0.5285	0.00000
281	11700	0.6554	0.00000	0.0000	0.00000	0.5292	0.00000
282	11742	0.6478	0.00000	0.0000	0.00000	0.5203	0.00000
283	11783	0.6504	0.00000	0.0000	0.00000	0.5224	0.00000
284	11825	0.6521	0.00000	0.0000	0.00000	0.5314	0.00000
285	11867	0.6503	0.00000	0.0000	0.00000	0.5359	0.00000
286	11908	0.6460	0.00000	0.0000	0.00000	0.5147	0.00000
287	11950	0.6392	0.00000	0.0000	0.00000	0.5120	0.00000
288	11991	0.6415	0.00000	0.0000	0.00000	0.5162	0.00000
289	12033	0.6401	0.00000	0.0000	0.00000	0.5207	0.00000
290	12074	0.6399	0.00000	0.0000	0.00000	0.5171	0.00000
291	12116	0.6391	0.00000	0.0000	0.00000	0.5162	0.00000
292	12158	0.6385	0.00000	0.0000	0.00000	0.5088	0.00000
293	12199	0.6322	0.00000	0.0000	0.00000	0.5103	0.00000
294	12241	0.6325	0.00000	0.0000	0.00000	0.5040	0.00000
295	12282	0.6330	0.00000	0.0000	0.00000	0.5200	0.00000
296	12324	0.6339	0.00000	0.0000	0.00000	0.5096	0.00000
297	12366	0.6215	0.00000	0.0000	0.00000	0.5171	0.00000
298	12407	0.6208	0.00000	0.0000	0.00000	0.5168	0.00000
299	12449	0.6265	0.00000	0.0000	0.00000	0.5189	0.00000
300	12490	0.6244	0.00000	0.0000	0.00000	0.4957	0.00000
301	12532	0.6250	0.00000	0.0000	0.00000	0.5162	0.00000
302	12574	0.6233	0.00000	0.0000	0.00000	0.5074	0.00000
303	12615	0.6175	0.00000	0.0000	0.00000	0.4987	0.00000
304	12657	0.6174	0.00000	0.0000	0.00000	0.5016	0.00000
305	12698	0.6170	0.00000	0.0000	0.00000	0.4935	0.00000
306	12740	0.6162	0.00000	0.0000	0.00000	0.5019	0.00000
307	12782	0.6183	0.00000	0.0000	0.00000	0.4894	0.00000
308	12823	0.6194	0.00000	0.0000	0.00000	0.5027	0.00000
309	12865	0.6088	0.00000	0.0000	0.00000	0.4969	0.00000
310	12907	0.6108	0.00000	0.0000	0.00000	0.4962	0.00000
311	12948	0.6140	0.00000	0.0000	0.00000	0.4936	0.00000
312	12990	0.6080	0.00000	0.0000	0.00000	0.4956	0.00000
313	13031	0.6112	0.00000	0.0000	0.00000	0.4920	0.00000
314	13073	0.6056	0.00000	0.0000	0.00000	0.4897	0.00000
315	13115	0.6092	0.00000	0.0000	0.00000	0.4901	0.00000
316	13156	0.6031	0.00000	0.0000	0.00000	0.4927	0.00000
317	13198	0.6002	0.00000	0.0000	0.00000	0.4918	0.00000
318	13239	0.6048	0.00000	0.0000	0.00000	0.4951	0.00000
319	13281	0.5990	0.00000	0.0000	0.00000	0.4811	0.00000
320	13323	0.6010	0.00000	0.0000	0.00000	0.4817	0.00000
321	13365	0.5997	0.00000	0.0000	0.00000	0.4821	0.00000
322	13406	0.5980	0.00000	0.0000	0.00000	0.4870	0.00000
323	13448	0.5921	0.00000	0.0000	0.00000	0.4883	0.00000
324	13489	0.5916	0.00000	0.0000	0.00000	0.4913	0.00000
325	13531	0.5910	0.00000	0.0000	0.00000	0.4690	0.00000
326	13573	0.5948	0.00000	0.0000	0.00000	0.4775	0.00000
327	13614	0.5949	0.00000	0.0000	0.00000	0.4700	0.00000
328	13656	0.5876	0.00000	0.0000	0.00000	0.4851	0.00000
329	13698	0.5854	0.00000	0.0000	0.00000	0.4761	0.00000
330	13739	0.5859	0.00000	0.0000	0.00000	0.4836	0.00000
331	13781	0.5841	0.00000	0.0000	0.00000	0.4726	0.00000
332	13822	0.5854	0.00000	0.0000	0.00000	0.4694	0.00000
333	13864	0.5894	0.00000	0.0000	0.00000	0.4669	0.00000
334	13906	0.5798	0.00000	0.0000	0.00000	0.4721	0.00000
335	13947	0.5843	0.00000	0.0000	0.00000	0.4670	0.00000
336	13989	0.5776	0.00000	0.0000	0.00000	0.4700	0.00000
337	14031	0.5792	0.00000	0.0000	0.00000	0.4631	0.00000
338	14072	0.5788	0.00000	0.0000	0.00000	0.4694	0.00000
339	14114	0.5766	0.00000	0.0000	0.00000	0.4719	0.00000
340	14156	0.5732	0.00000	0.0000	0.00000	0.4631	0.00000
341	14197	0.5759	0.00000	0.0000	0.00000	0.4688	0.00000
342	14239	0.5715	0.00000	0.0000	0.00000	0.4635	0.00000
343	14281	0.5697	0.00000	0.0000	0.00000	0.4613	0.00000
344	14322	0.5685	0.00000	0.0000	0.00000	0.4633	0.00000
345	14364	0.5690	0.00000	0.0000	0.00000	0.4625	0.00000
346	14406	0.5680	0.00000	0.0000	0.00000	0.4619	0.00000
347	14447	0.5717	0.00000	0.0000	0.00000	0.4603	0.00000
348	14489	0.5693	0.00000	0.0000	0.00000	0.4649	0.00000
349	14531	0.5619	0.00000	0.0000	0.00000	0.4534	0.00000
350	14572	0.5596	0.00000	0.0000	0.00000	0.4509	0.00000
351	14614	0.5585	0.00000	0.0000	0.00000	0.4560	0.00000
352	14655	0.5629	0.00000	0.0000	0.00000	0.4533	0.00000
353	14697	0.5628	0.00000	0.0000	0.00000	0.4606	0.00000
354	14739	0.5585	0.00000	0.0000	0.00000	0.4530	0.00000
355	14780	0.5620	0.00000	0.0000	0.00000	0.4515	0.00000
356	14822	0.5569	0.00000	0.0000	0.00000	0.4498	0.00000
357	14864	0.5575	0.00000	0.0000	0.00000	0.4531	0.00000
358	14905	0.5551	0.00000	0.0000	0.00000	0.4528	0.00000
359	14947	0.5546	0.00000	0.0000	0.00000	0.4461	0.00000
360	14988	0.5585	0.00000	0.0000	0.00000	0.4568	0.00000
361	15030	0.5542	0.00000	0.0000	0.00000	0.4589	0.00000
362	15072	0.5534	0.00000	0.0000	0.00000	0.4446	0.00000
363	15113	0.5533	0.00000	0.0000	0.00000	0.4407	0.00000
364	15155	0.5552	0.00000	0.0000	0.00000	0.4406	0.00000
365	15197	0.5471	0.00000	0.0000	0.00000	0.4443	0.00000
366	15238	0.5538	0.00000	0.0000	0.00000	0.4359	0.00000
367	15280	0.5544	0.00000	0.0000	0.00000	0.4434	0.00000
368	15322	0.5479	0.00000	0.0000	0.00000	0.4505	0.00000
369	15363	0.5448	0.00000	0.0000	0.00000	0.4508	0.00000
370	15405	0.5436	0.00000	0.0000	0.00000	0.4390	0.00000
371	15447	0.5409	0.00000	0.0000	0.00000	0.4425	0.00000
372	15488	0.5443	0.00000	0.0000	0.00000	0.4378	0.00000
373	15530	0.5433	0.00000	0.0000	0.00000	0.4424	0.00000
374	15572	0.5419	0.00000	0.0000	0.00000	0.4350	0.00000
375	15613	0.5394	0.00000	0.0000	0.00000	0.4352	0.00000
376	15655	0.5382	0.00000	0.0000	0.00000	0.4353	0.00000
377	15697	0.5375	0.00000	0.0000	0.00000	0.4370	0.00000
378	15738	0.5358	0.00000	0.0000	0.00000	0.4321	0.00000
379	15780	0.5374	0.00000	0.0000	0.00000	0.4340	0.00000
380	15822	0.5337	0.00000	0.0000	0.00000	0.4363	0.00000
381	15863	0.5347	0.00000	0.0000	0.00000	0.4373	0.00000
382	15905	0.5327	0.00000	0.0000	0.00000	0.4289	0.00000
383	15947	0.5295	0.00000	0.0000	0.00000	0.4325	0.00000
384	15988	0.5362	0.00000	0.0000	0.00000	0.4352	0.00000
385	16030	0.5307	0.00000	0.0000	0.00000	0.4254	0.00000
386	16072	0.5293	0.00000	0.0000	0.00000	0.4275	0.00000
387	16113	0.5262	0.00000	0.0000	0.00000	0.4296	0.00000
388	16155	0.5233	0.00000	0.0000	0.00000	0.4296	0.00000
389	16197	0.5315	0.00000	0.0000	0.00000	0.4270	0.00000
390	16239	0.5231	0.00000	0.0000	0.00000	0.4260	0.00000
391	16280	0.5313	0.00000	0.0000	0.00000	0.4230	0.00000
392	16322	0.5245	0.00000	0.0000	0.00000	0.4271	0.00000
393	16364	0.5216	0.00000	0.0000	0.00000	0.4249	0.00000
394	16406	0.5170	0.00000	0.0000	0.00000	0.4293	0.00000
395	16447	0.5200	0.00000	0.0000	0.00000	0.4241	0.00000
396	16489	0.5178	0.00000	0.0000	0.00000	0.4164	0.00000
397	16531	0.5185	0.00000	0.0000	0.00000	0.4215	0.00000
